NUTS,air passengers,GDP,farm labour force,deaths,hosp discharges resp diseases,stock of vehicles,thousand hours worked,students tertiary ed,health personnel,students enrolled,utilised agricultural area,hospital beds,education and training,crude death rate,longterm care beds,regional GWA,pop density,unemployment rate,pct leavers from education,NEET rate,compensation of employees,life expectancy,covid_severity,Covid_Cases_Density
BE2,-0.24939433412477283,-1.0865948486567956,-0.7185965051775172,-0.45320070905395354,-0.19422673365779333,0.0416947759819622,-0.18794332150555876,-0.0418815949659778,-0.6437007933764828,0.5748022044475191,-0.7386398993748411,4.0,0.019357637731916757,-1.351556891315267,0.0008201294608596957,-0.987147477518247,4.0,0.9355142766760142,-0.3555457142565281,-0.16208512055797297,-0.9246664308943636,-0.02411404018537966,higher_than_avg,0.04408250935192849
BE3,-0.39882703333811587,-0.3938868057097818,-0.7931979758831885,-0.09698395473527385,-0.21750832466241188,-0.10677872738818298,-0.5866580243911447,0.10274355666898964,-0.4476870729621963,0.7205977231727727,-0.5332981594565289,4.0,0.019357637731916757,-1.351556891315267,0.0008201294608596957,-0.987147477518247,4.0,0.9355142766760142,-0.3555457142565281,-0.16208512055797297,-0.22803989955022938,-0.02411404018537966,higher_than_avg,0.07786242398029984
BG31,-0.13006314698551033,-1.5849726363622418,1.4974300914074117,4.0,1.4257616358075742,-0.4627549230454592,-0.20896128835178138,-1.2774707594931203,0.3520776180036014,-0.9982627208654447,1.7928677466668437,0.6593494696061569,-1.5999660895257775,3.9894951803645795,2.995191310507622,1.2415697670876669,-0.38683046158763,1.0914504248516785,1.7788439900901363,2.4641990725148775,-1.5105278288645745,-3.2388895579482577,below_than_avg,0.026729125724260016
BG33,-0.4028563395742322,-1.4929420896944057,0.8234813733841739,1.7916089737319658,0.24216769637104965,-0.4779855842059299,0.08465645920953069,-0.15959096851649013,0.007883363306825777,-0.9771750839117855,0.950244425171934,-0.0452760864964078,-1.4976930120147651,1.6618476058544278,4.0,0.2643629752219965,-0.367015631441354,-0.445634464308444,0.22467672964353613,0.3732084729345824,-1.4305116540412133,-2.710830763514285,below_than_avg,0.028881896915242143
BG34,-0.3565083271990966,-1.5035231188235807,1.1617890215062072,2.1738518029967135,0.5750104504673776,-0.513020417118178,0.06360603613172783,-1.0321820654984337,-0.34274067891794635,-0.7324381373220193,0.8150689820425389,0.32254230269969886,-1.6170116024442798,1.9926493748279945,2.563482621097089,0.12721114478470993,-0.3760004936939164,-0.7797833532562968,2.690622116218808,1.5608911334961904,-1.4226227275439838,-2.913930299835044,below_than_avg,0.032522714734185124
BG41,-0.3071983608286582,-0.9739617855903242,0.2573047081413561,1.420908472917268,0.588169136806593,-0.18026937771644133,0.8414577150056493,0.6365721046061995,0.3054739645527532,-0.9314287419509492,-0.37316970628304047,0.5127059769705317,-1.2761013440742386,1.2716168903032492,4.0,1.6873132160088513,-0.3349268376822026,-1.0025492792215318,-1.288046070524488,-0.9650255107968064,-0.9904793869147845,-2.3046316908727666,higher_than_avg,0.04023091688711048
CY00,0.47149169735700597,-0.30109223582601224,-0.12080227819709706,-1.4845593177297653,1.077014471793209,0.4532657433690247,0.46975766930986396,0.7386242999388912,0.1702754667663858,0.4407266078012352,-0.6734365657467158,-0.6636035692237892,-0.9351910857041978,-1.5271461880819415,0.0008201294608596957,2.2016325801486776,-0.3413445964340329,-0.11148557536059127,0.017454428250656115,0.3564805481379401,-0.32285082442818774,-0.02411404018537966,higher_than_avg,0.035871419642907416
DE1,-0.4809539859775367,-1.4831414794213416,-0.7192009129893474,-0.17162541497757614,-0.8131000783765255,-1.3590976220056445,-1.7374928297944021,-1.2369800456170787,-1.9986275254551988,-2.155137620191055,-0.6627809839204342,0.0,-0.5298866674198158,0.9384864731281233,0.0008201294608596957,-0.4366352692352458,0.44094454119879045,-0.8299056865984745,0.18783720939591278,-0.787988306699008,-1.3182435188276285,-0.02411404018537966,below_than_avg,0.024393008031967152
DE2,-0.24762206204099185,-1.5532506985437604,-0.5120900393227716,-0.09288061669307915,-0.8426380428753774,-1.4157391865664095,-1.814727321226133,-1.2843489823900298,-2.078103831325712,-2.2437554031430826,-0.42786741890716523,0.0,-0.5298866674198158,0.9384864731281233,0.0008201294608596957,-0.4366352692352458,0.44094454119879045,-0.8299056865984745,0.18783720939591278,-0.787988306699008,-1.3895533321347815,-0.02411404018537966,below_than_avg,0.028425407686264493
DE3,-0.037508083972801975,0.8109375143062917,-0.9655140887196967,-0.4254710008315252,-0.1716677506374925,-0.7161254347091811,0.10590541453633993,-0.6150580576775201,-0.9551575742928925,-0.9916462797691528,-0.9189942493562814,0.0,0.019357637731916757,-0.1983780236112785,0.0008201294608596957,1.1901378306736847,3.0497991280330883,-0.445634464308444,-0.16904564300293598,-0.37954814291432376,1.0697983110197389,-0.02411404018537966,below_than_avg,0.03164199067391091
DE4,-0.21157027329829978,-0.0025862862954041796,-0.5777143386390597,0.9770069474060734,-0.1403596270629756,0.07617025083253641,-0.2986256601133729,-0.19229615893528834,-0.24584137967603295,-0.20074353346729515,0.16997297155249871,0.0,-0.9011000598671937,1.1048672343333843,0.0008201294608596957,-0.45568413457375845,-0.34856457502984195,-0.9357195014319611,-0.12760118272435975,-0.9817534355934487,0.11554380717642576,-0.02411404018537966,below_than_avg,0.028097147658524765
DE5,-0.30686260976516416,1.2958989483082157,-0.9864712287193168,0.37387824555740756,0.3138859630809584,-0.42856625211039534,0.3660003461617591,3.4604278433524116,4.0,4.0,-0.9081455297202506,0.0,-0.1340519785346017,0.6057802849322916,0.0008201294608596957,-0.7814197318623161,0.9813554823181884,-0.6684003902736791,0.9499547845186163,-0.4966436164908202,1.7429359764866088,-0.02411404018537966,below_than_avg,0.022699581034700426
DE6,0.1927116229322724,2.4422517562566775,-0.9580733196220931,-0.42873755293261173,0.02486495855365657,-0.41539183609507246,0.7121206578386629,0.30139754728084345,0.5824852553432619,0.7228584023740336,-0.9178708886520653,0.0,-0.0317789010235895,-0.19671799717056315,0.0008201294608596957,-0.07851660087122109,1.6656490092320924,-0.7575067606597731,0.369732340618552,-0.6639228644572438,2.4214750677666474,-0.02411404018537966,below_than_avg,0.02379046075442833
DE7,0.34761454030423994,-1.1352710303082023,-0.8237701778086334,0.06715276448791248,-0.6665375420264703,-0.597278641986188,-0.6797117778954873,-1.0019431486799515,-1.604279127867817,-1.715430712300609,-0.6742086419434768,0.0,-0.5298866674198158,0.9384864731281233,0.0008201294608596957,-0.4366352692352458,0.44094454119879045,-0.9134429088354378,0.18783720939591278,-0.7810183380337405,-0.964415918237495,-0.02411404018537966,below_than_avg,0.026982481138916808
DE8,-0.5835766301122147,-0.04357835748610169,-0.5003715207218287,1.3221475873503352,0.4746986772153236,-0.015018350774311462,-0.20015832104520886,0.5758048507127927,1.042889905867603,1.2362194468184478,0.8333003897410461,0.0,-0.8499635211116876,1.3527091819321975,0.0008201294608596957,-0.3356762829411342,-0.36091876062711525,-0.7797833532562968,0.017454428250656115,-0.9148417364068794,0.1838607882276323,-0.02411404018537966,below_than_avg,0.013827793385891012
DE9,-0.5242926830076741,-1.3064766364579634,-0.5706501585765159,0.5829959510324534,-0.7386687849608097,-1.3441760369273297,-1.8073866984350824,-1.1176173443762705,-1.7983590119604622,-1.9318339390924804,-0.24731970786470917,0.0,-0.5298866674198158,0.9384864731281233,0.0008201294608596957,-0.4366352692352458,0.44094454119879045,-0.8243365384493436,0.18783720939591278,-1.0486651347800182,-1.1385533564303192,-0.02411404018537966,below_than_avg,0.017789713981471195
DEA,-0.38751082076143817,-1.656551337648047,-0.8477946144573872,0.4586397055440925,-0.8861600025943009,-1.2502938666842138,-1.5959002274789698,-1.354143533001016,-2.195206165267503,-2.3743270131187257,-0.7616271248692442,0.0,-0.5298866674198158,0.9384864731281233,0.0008201294608596957,-0.4366352692352458,0.44094454119879045,-0.6684003902736791,0.18783720939591278,-0.5635553156773897,-1.4946229560907083,-0.02411404018537966,below_than_avg,0.025797252956321206
DEB,-0.5574788047158097,-0.7052040645493952,-0.5780317546258202,0.5136948130178678,-0.4853444988614756,-0.9883956468240385,-1.4801720141449939,-0.7113705939693887,-1.1167521785836176,-1.1718277239417774,-0.5683611165050576,0.0,-0.5298866674198158,0.9384864731281233,0.0008201294608596957,-0.4366352692352458,0.44094454119879045,-1.314421575572861,0.18783720939591278,-1.1657606083565148,-0.5269842163626766,-0.02411404018537966,below_than_avg,0.022258954352362526
DEC,-0.5610396634672746,0.4663069922217979,-0.9200092050944386,1.4262715715606171,-0.01646689598435066,2.404265297795001,3.3940995518393353,1.9102935437355315,3.281914861310112,3.7327802186395496,-0.7670608422337086,0.0,-0.8329180081931856,1.500202531189763,0.0008201294608596957,-1.364315011220787,-0.10886128564898091,-0.8299056865984745,0.058898888529231974,-0.787988306699008,0.8485790032606151,-0.02411404018537966,below_than_avg,0.025349406770987966
DED,-0.5038490176417069,-0.6985657772289117,-0.7389179574971222,1.3215404251446279,-0.48254769841696865,-0.7252352591836715,-0.8731798891137035,-0.7068854689558637,-1.1092269692011272,-1.1634369543353922,-0.46242649987686746,0.0,-0.5298866674198158,0.9384864731281233,0.0008201294608596957,-0.4366352692352458,0.44094454119879045,-0.8299056865984745,0.18783720939591278,-0.787988306699008,-0.5202322508518878,-0.02411404018537966,higher_than_avg,0.045236569710344204
DEE,0.045805902980167616,-0.04435521259909746,-0.657584503457116,1.8519511205086143,0.1587387829407589,0.02284310267738864,-0.24484165018305046,0.009176279548999966,0.09219207085728763,0.17617100252903478,0.19835357964813488,0.0,-0.8499635211116876,1.9683714881325307,0.0008201294608596957,-1.0385794139322293,-0.3309157384623087,-0.7352301680632497,0.266121189922112,-0.8646579620169523,0.1799987259838133,-0.02411404018537966,below_than_avg,0.025525086318367838
DEF,-0.5863880071908776,0.2689279597586697,-0.5889514196209021,0.6906294935927103,-0.019284898780794243,0.07678059616931203,-0.20367939507587587,-0.37007338894825603,-0.5441186574001798,-0.5333290854423163,-0.2113456871970525,0.0,-0.47496223690464257,0.8488081558530297,0.0008201294608596957,-0.16423649489452546,-0.26713926086599526,-1.0471024644145788,0.7012880228471603,-0.4966436164908202,0.3798383220727211,-0.02411404018537966,below_than_avg,0.012723101978012744
DEG,-0.5842497484082217,0.016914460458829682,-0.651546467486361,1.4046786727065352,0.08657500574600024,0.060978329552497726,-0.106389530866574,0.05388332824367329,0.16720222136281254,0.2598089266108053,-0.1586845479781731,0.0,-0.7135994177636713,1.4607354025617538,0.0008201294608596957,-0.9014275834949427,-0.3119031281600115,-0.8688897236423907,-0.376267944395816,-1.0988489091699452,0.3076219511184813,-0.02411404018537966,below_than_avg,0.03263650417319387
DK01,0.7764745701332346,2.5461490466257275,-0.9384713544382453,-0.9320025810464685,-0.11249178563722582,-0.3524328533948354,0.2542546399912361,1.270727158452299,0.5567828550974864,1.0042989156250723,-0.8213491279041961,-0.7017627682823285,2.13300123962617,-0.8004696136587637,0.0008201294608596957,0.9844100850177537,0.18836116654515905,-0.445634464308444,-0.7285458567637119,-0.8646579620169523,2.8014990759207037,-0.07053679134441593,below_than_avg,0.0
DK02,-0.5895360757597105,0.46938812990220213,-0.5576835039723737,0.15935258104414285,-0.17052236778181432,-0.2258788082399118,-0.59492852587872,-0.38015468799474894,-0.19543578867772649,1.112143848666787,0.2555903293361136,-0.7618607575776934,1.4852717487230922,0.2372129144324494,0.0008201294608596957,-0.12994853728520323,-0.32321442796011235,-0.6238472050806321,0.1003433488078082,-0.714106638847171,0.6830026355084624,-0.3548761421934799,below_than_avg,0.0
DK03,-0.32682486987082315,1.1899811961148619,-0.3429203686898115,-0.21835696268712265,-0.2479434012162758,-0.1850839954123514,-0.19325768688308848,0.1826963956613285,0.009478553576179086,1.1304229730109103,0.40640473767787444,-0.8254227663841364,1.4170896970490843,-0.08620173687993371,0.0008201294608596957,-0.18138047369918536,-0.33629061141696653,-0.6684003902736791,-0.272656793699376,-0.7308345636438133,1.4262070467204377,-0.07053679134441593,below_than_avg,0.0
DK04,-0.5515074915559095,1.2925808888651469,-0.43508338420381437,-0.8145421568774445,-0.26940724746330125,-0.21098707409178158,-0.13709404850796536,0.6237810736958631,0.0014625142803959394,1.2023873806280556,0.3309547085711335,-0.9235424936463313,1.4852717487230922,-0.6235107950784993,0.0008201294608596957,1.3615776187202935,-0.3349268376822026,-0.579294019887585,-0.376267944395816,-0.8646579620169523,1.5586222828932674,0.13256274497634324,below_than_avg,0.0
DK05,-0.38536321623244796,0.9980805663436085,-0.23479993471960933,-0.08269879248678311,-0.25217696216013397,-0.16698972805221304,-0.21864048475521866,0.6576611258415224,-0.26317367059774294,0.9852737650803903,0.8102898559462324,-0.900476522457488,1.3148166195380717,0.04950542464855255,0.0008201294608596957,-0.26710036772248974,-0.35682743942282347,-0.5124642420980146,-0.6249347060672719,-0.764290413237098,1.281262569166752,-0.15177660587272077,below_than_avg,0.0
EE00,-0.38490415755890817,-0.5582949950996652,-0.21767833696855707,0.49501056205601945,0.38630583050414297,1.134528269451815,0.4415258479671707,-0.16240493274796797,-0.32291732393173833,0.5171020147518733,0.5929574301787498,-0.2744787108127201,1.1784525161900559,0.6077723166611502,-0.6496747467215662,1.9616168768834243,-0.3936493302614497,-0.28969831613277935,-0.811434777320864,-0.5635553156773897,-0.4257243194517644,-0.02411404018537966,higher_than_avg,0.041254319114867384
ES11,-0.42757207479870357,-0.3831032113863256,0.3458336821987278,0.4867726703545251,-0.030374536418025302,0.20679285954595142,-0.15202750262863063,-0.05723935160755372,0.489378349992766,-0.2484299658129326,-0.4202425993120567,-0.6135677318415548,0.24094930567244313,0.6760409040355723,-0.6371992532380619,0.17864308119869207,-0.3443128098567544,0.8686844988864435,0.12106557894709613,-0.5133715412874628,-0.434831590731143,0.9449608902593799,higher_than_avg,0.03622670384578952
ES12,-0.4746960592090223,-0.4167329993881677,-0.06246391860238674,0.9571657919141972,-0.02520603508710597,-0.003881513275833094,-0.21444260322128245,-0.15735953720880824,0.009840779231960561,-0.35339093998500193,-0.2347049232365087,-0.5692502758744329,0.15572174107993292,1.0566434662306008,-0.7393082355584776,-0.301388325331812,-0.340622598574452,1.3364929434134372,-0.5213235553708319,-0.028261722184834276,-0.38436338359859396,0.6200016321461664,higher_than_avg,0.03850725145475656
ES13,-0.42180840868642083,-0.34914771394705574,-0.28845863353672413,-0.0533324872333186,-0.28647682397477514,0.08309484163615108,-0.219782049919488,0.08706687042016942,0.7446508412761866,0.08681574183754599,-0.12288065782725932,-0.6172241968810259,0.2920858444279494,0.04718138763155118,-0.6750503452982239,0.1957870600033544,-0.3294717427431469,0.8909610914829669,-0.479879095092256,-0.295908518931112,-0.36663810537378166,0.9043409829952304,higher_than_avg,0.03596056237422474
ES21,-0.34718622747931066,0.2813652863275213,-0.7183509699316026,-0.25870393918499907,-0.14112861754138456,-0.16403270983370177,0.1493929768746003,0.10132830096919071,1.0403480310468964,0.3334074893601729,-0.7531102475361772,-0.6244546503049422,0.4966319994499738,-0.14990525154238826,-0.6661941602969681,0.16149910239403217,-0.17448286888644557,0.3117696839733556,-1.018657078713744,-0.6806507892538864,0.25396460111221164,1.148060426580139,higher_than_avg,0.056975850768658715
ES22,-0.5595317225888468,0.1455466435381827,-0.1870915065882495,-0.8531449432084312,-0.294294426301238,0.07768964129426432,0.12338047105784132,0.1403933177524285,0.8874375516668844,0.49613107131126466,0.8315379367886009,-0.5977871985133116,0.5818595640424841,-0.570638952941713,-0.6899319712364074,0.43580276326860523,-0.3674969633477413,0.4454292395524966,-0.12760118272435975,-0.3962760677109661,0.11371000310666309,1.3511599629008981,higher_than_avg,0.06449111893363228
ES23,4.0,-0.10760177987699715,0.2405810560634797,-0.21112337254942806,-0.05885141855599872,-0.004816130807255552,0.054220746814796925,2.8915460348290027,-0.3114018172773888,0.3538133178525362,0.5138833254589587,-0.6307228760868924,0.05344866356892072,-0.05723427548944945,-0.6876471563844851,-0.3871082193551164,-0.3678980732697307,0.6013653877281615,0.6598435625685841,-0.5300994660841051,-0.2716638838354872,1.0262007047876847,higher_than_avg,0.0712687263991188
ES24,-0.5684254575797949,-0.07288080208887134,0.4032348606926007,-0.09094491153168235,-0.19507883577803514,-0.06348288117222306,0.13023623075877142,0.05577293889434541,0.6553421391450085,0.23811376407747573,2.669678114631616,-0.5238881156103192,0.12163071524292896,0.13993536500652523,-0.7098684972894628,0.23007501761267665,-0.3957351018557945,0.8018547210968727,0.576954642011432,-0.07844549657476117,-0.10969829104813161,1.1074405193159895,higher_than_avg,0.06160562806455226
ES30,0.1511942480938422,0.38311702883727783,-0.9664091329609827,-1.499925323332846,-0.20866916076974393,0.18625785963254715,0.3886852826082302,0.9025805242719465,0.7488201325657184,0.43989703809948333,-0.8388774959162197,-0.7690912110016098,0.3773134090204596,-1.3715602099258881,-0.6365522260233585,0.9501221274084315,0.2555069674861834,0.980067461869061,-0.29337902383866393,-0.3962760677109661,0.4960291130743827,1.6761192210141118,higher_than_avg,0.07019938142019615
ES41,-0.581699124699564,-0.31392178635861356,0.3266881589647578,0.6560202683939445,-0.06940172375665676,0.20537674411628423,-0.10362278986655002,0.29667620804026523,0.43653384183136784,-0.1563475793866693,3.7407624407492617,-0.5577585286075241,0.03640315065041874,0.7347643393758799,-0.7073814864329457,-0.09566057967588099,-0.3975802074969457,0.8909610914829669,0.8256214036828883,-0.09517342137140378,-0.3824098923400435,1.229300241108444,higher_than_avg,0.07460478814245743
ES42,0.18044584370139696,-0.5726481743989608,0.7442553801912526,-0.40388387634449646,-0.2628951585968134,0.2325687204295082,-0.3734457482459038,-0.49631294242521234,-0.7310981343039935,0.4335516863613481,3.2585215556533758,-0.8782078256005595,-0.18518851729010796,-0.30935079117310477,-0.7936383019931225,0.35008286924530085,-0.39741976352814995,2.1384502768882836,1.5094549982793921,0.021922052205092923,-0.6378580447871816,0.9043409829952304,higher_than_avg,0.07127800097186386
ES43,0.8941369563981779,-0.6680578919711881,1.4582178213934773,0.06773690021065061,-0.19566991083982,0.28536988993059564,-0.36061103193949806,-0.3038987237796654,-0.569067747654556,0.1853040761362326,4.0,-0.5982545662251237,0.019357637731916757,0.14624346548124376,-0.7135686841735491,0.02434727195674564,-0.39725931955935423,3.051790573345748,1.447288307861528,0.7244948936640723,-0.6974687394263879,0.5793817248820111,higher_than_avg,0.06084583593460888
ES51,0.008203600729607328,0.08031184113218146,-0.6585420159248668,-0.8732309532939511,-0.08158111484753414,-0.11168627212203057,0.18362456983728123,0.45568542499820947,0.5660270114402958,0.5325267760359128,-0.622705392701254,-0.4642025095900825,-0.0317789010235895,-0.6339274609939886,-0.651777585169353,0.3672268480499632,-0.22710849065145383,1.0023440544655844,1.240066006468648,0.7914065928506414,0.10862196623134274,1.0668206120518342,higher_than_avg,0.06054756004300902
ES52,-0.2006121338072482,-0.4334675936145932,-0.406641582382537,-0.7357362396460077,-0.26372737139629404,0.027381445038857057,-0.1892955974833993,0.24660373963386614,-0.041107176681547425,0.4188797396066697,-0.6656198647333604,-0.8823591505701845,0.30913135734645136,-0.5113345083471545,-0.5169735089059448,0.40151480565928543,-0.24467710523458927,1.804301387940431,0.8463436338221763,-0.044989646981476575,-0.422383447729626,0.7418613539386207,higher_than_avg,0.07053051284452576
ES53,2.1953984558370214,-0.11727641525977832,-0.7118587598548626,-1.6678103736506724,-0.13638985608699766,0.33505376643531387,-0.015814994813070277,-0.7017805175212078,-0.21498796908804846,0.1427337968481031,-0.6257799052983029,-0.72961238546266,0.1898127669169372,-1.4116498484691655,-0.4701246946413107,0.7443943817525029,-0.22462160913511964,1.782024795343908,2.0482329819008807,0.9921416904103496,-0.19700271561917057,1.0262007047876847,higher_than_avg,0.041676681327303886
ES61,-0.2898143530185244,-0.6619397208972164,0.3514584493921359,-0.924763472426213,-0.49933754631240973,-0.0203581395048514,-0.4095947907139414,0.09746517874915382,-0.1687969271197577,0.5981596959928157,0.15803111105507994,-0.9206283185020911,-0.09996095269759774,-0.7146462466737763,-0.5002316797254887,0.35008286924530085,-0.339980822699269,3.1631735363283657,2.1518441325973203,0.824862442443926,-0.6269369194986213,0.3762821885612519,higher_than_avg,0.05267004345203981
ES62,-0.5889120680001338,-0.5356348539792927,0.27224297809713177,-1.1977011868649177,-0.27409454735003785,0.0642492578723776,-0.1140023212632791,0.3241834927246981,0.33022575625582457,0.7992580873802501,-0.4049571544916521,-0.6252794168551986,0.4454954606944678,-1.130939377344187,0.043068984620960454,0.23007501761267665,-0.3119031281600115,1.804301387940431,1.5094549982793921,0.021922052205092923,-0.4858297717949286,0.498141910353712,higher_than_avg,0.06737397075758754
ES70,0.908120213523312,-0.5628376580157122,-0.5394400261117713,-1.476955819903731,-0.38689417874976745,0.2483562092632718,-0.3297558037920324,-0.2745075046691245,-0.03532083992026162,-0.018337200013469633,-0.8849641763548092,-0.7199901090429996,0.00231212481341447,-1.2156837271427094,-0.438501239522671,0.45294674207326757,-0.17793241421555434,3.2300033141179365,1.4058438475829522,1.243060562359985,-0.5113408076224872,0.7418613539386207,below_than_avg,0.015706359253855176
FI13,-0.392476060468696,0.4315361819976936,0.7091089926126862,0.2275493956180476,0.4415174886234495,0.6552826698979584,-0.11101770415805635,0.609571057542225,1.9608662905068934,0.6197652911037155,1.2825228514770837,-0.4527657467598575,2.71254867885524,0.31585666706134197,-0.7318067637880075,0.2129310388080143,-0.4130630504857363,0.15583353579769116,-0.583490245788696,-0.295908518931112,0.35473177757832636,0.2544224667687976,below_than_avg,0.0015364912766568327
FI18,-0.5569785792180834,0.6027985207911793,0.4439817529335669,0.38286857702552574,0.6044630127869097,0.5829924135935219,-0.102766148201032,0.4228398548421228,2.4650718178833544,0.3042487303087728,1.709222096901383,-0.5786251223290164,2.490957010914713,0.4125117065719984,-0.7267720832735949,0.1957870600033544,-0.3887557892131791,-0.08920898276406763,-0.6663791663458482,-0.580283240474032,0.4431758731265503,0.2544224667687976,below_than_avg,0.006701810768510281
FI19,-0.5496334347929284,0.5676025812278521,-0.340580295882856,-0.040496864022290795,0.3361880033202517,0.6725130098075967,-0.06554913356970951,0.7688457901778816,1.6349432008225486,0.5621241828840204,0.28215585206156923,-0.6043578386970228,2.6273211142627297,0.03298816156343399,-0.7267316440726759,-0.4042521981597763,-0.39910442520050543,-0.08920898276406763,-0.687101396485136,-0.295908518931112,0.5201690322617389,0.2544224667687976,below_than_avg,0.0055510745278721536
FI1A,-0.392476060468696,0.4315361819976936,0.7091089926126862,0.2275493956180476,0.4415174886234495,0.6552826698979584,-0.11101770415805635,0.609571057542225,1.9608662905068934,0.6197652911037155,1.2825228514770837,-0.4527657467598575,2.71254867885524,0.31585666706134197,-0.7318067637880075,0.2129310388080143,-0.4130630504857363,0.15583353579769116,-0.583490245788696,-0.295908518931112,0.35473177757832636,0.2544224667687976,below_than_avg,0.002116978306839811
